Customer id,Retailer_name,Retailer_industry,Num_stores,Avg monthly_revenue,Contract_value,Contract tenure_months,Platform_usage_hours,Support_tickets_opened,Data_integration_issues,churn
0f2b88fe-a751-46a5-bb27-653431938421,"Gray, Hall and Braun",Home Goods,39,87492.22,14164,47,56,2,1,0
f0571a5c-3583-46b5-8b45-daa07153c413,Powell and Sons,Electronics,67,172996.2,32334,18,72,2,0,0
e4bc219c-bfe8-4006-9a4c-6b27f774f72c,Russell and Sons,Food & Beverage,69,103092.25,26432,44,59,2,2,0
08989575-8c89-4c2a-a3f5-2aff7289462a,Vazquez Inc,Electronics,28,57833.36,27810,47,26,3,0,0
380cc3ff-55ff-4fee-b92f-a767b96790af,Gilbert LLC,Fashion,63,89388.24,21862,45,31,3,5,0
32c32ece-7410-49e7-8cc2-14e2e74c5428,"Harris, Jones and Parsons",Food & Beverage,71,132939.73,19221,18,70,4,0,0
361353f7-0755-4cbb-a8a4-0aa7539cc2d2,Gonzalez-Miller,Home Goods,31,93883.73,7734,38,38,1,3,0
1e93d098-3161-4467-9127-c5ec337df731,"Lewis, Taylor and Evans",Food & Beverage,41,51517.9,23780,39,53,0,2,0
fb92ca87-9fb8-4169-bb63-29c8e3961ac0,"Howard, Strong and Chang",Food & Beverage,3,149330.7,22072,43,53,0,9,0
38af0eb5-3322-4c5b-bc0d-21e77f86b9fc,"Jones, Moore and Martinez",Food & Beverage,34,138732.15,42576,8,53,2,3,0
5fc9635c-08fb-47b6-b9fa-48a1c109c7f9,"Castillo, Robinson and Ellis",Food & Beverage,99,104405.08,9706,12,56,3,3,0
f0d23f81-a176-49c1-b826-59b90c0e25b7,"Gardner, Cox and Hamilton",Electronics,70,82323.43,49259,10,32,4,9,1
24feb183-7d62-444e-8c22-3ebf4a2008fa,Tucker-Allen,Fashion,45,94806.34,18876,45,55,1,5,0
27546a20-8383-4b31-b433-17410c8ad488,Terry PLC,Electronics,73,142959.19,42749,28,70,2,8,0
4b32fe67-9086-4971-82ee-a34cd288e357,Meyers-Larson,Fashion,57,90107.37,26007,36,72,1,8,0
d7e42106-128e-4e17-b67e-38b66c7f8e36,Wilson-Sims,Fashion,9,84518.99,7740,37,43,1,6,0
6688beed-a239-4460-8a25-0875bdb0af5c,Zimmerman-Cline,Fashion,94,48771.81,31153,46,37,4,3,0
0bd81b12-2f52-4d70-a529-6caad5fe5ed9,"White, Lopez and Ward",Electronics,97,136063.97,25846,43,103,3,4,0
e3e9fab3-4ebd-478f-97c8-5f971750ecc5,"Sanders, Sanchez and Johnston",Fashion,60,73595.9,8031,29,62,4,8,0
56982a40-5258-485a-9ed3-68b0220b5222,"Hart, Harvey and Nguyen",Fashion,32,148024.79,10179,23,50,1,5,0
a69d4ba4-d1ca-408f-adbe-9403d5f19a3b,Green and Sons,Fashion,64,94350.51,13353,31,14,1,0,0
7780a692-5791-40ba-9772-756b3c48461c,"Crosby, Coleman and Collins",Home Goods,73,-5425.4,30398,24,25,3,4,0
2ab2cfca-b983-4a0d-8133-c9ec5f6b3723,Evans Ltd,Electronics,75,89196.59,10145,4,52,3,6,1
2d509e01-5d76-44e8-9ec3-b2742abebce8,Hood Ltd,Electronics,34,126846.58,33714,12,45,4,7,0
332a71aa-d5df-4e21-bb2e-40ebd4efe88d,Wilson Group,Home Goods,28,98491.7,47127,14,61,3,8,0
fee81829-df47-4e55-ab52-0d4711404c37,Chavez-Long,Home Goods,43,179418.73,26884,29,14,3,4,0
a64fa30f-c019-4af0-b38f-609cea4817d3,Charles and Sons,Home Goods,84,52194.05,17619,41,52,4,8,0
99ca27e3-fefb-4476-b004-1b8e6c6c7cf0,Reynolds-Ramos,Electronics,42,100491.64,33079,6,60,1,1,0
640b3cbe-371f-4e8f-8a2a-1c9bbdeb4754,King Ltd,Fashion,95,102775.92,44552,27,4,3,2,0
3b53eb19-de53-4a40-80c3-8cfe35f55cc5,Williams-Curtis,Electronics,17,-4383.99,8893,39,70,4,1,0
4ac90e5f-982d-4e59-b602-9402c9c3c6f3,"Green, Long and Sanchez",Food & Beverage,43,77410.65,47750,19,31,1,7,0
f87b9090-1ad7-4c22-ad2f-2454a6a1f8ae,Gregory-Wilson,Fashion,15,79042.35,10056,21,53,2,5,0
dc54dd2f-5c8a-467f-979b-bc7484ec41be,Smith-Schneider,Food & Beverage,86,31009.33,36452,5,56,3,5,0
5e9d821a-179c-47db-86cd-c667710e5aa1,Wells-Morton,Food & Beverage,63,121547.5,22304,41,38,1,8,0
4812a52c-30f1-4414-a904-c44a718c4648,Tucker and Sons,Electronics,71,171847.74,30414,15,41,1,4,0
1fb0fb4d-9ea6-4515-8205-a5bc62b1666e,"Mcgrath, Brown and Clark",Fashion,4,97536.39,29849,34,24,4,7,0
e14fbb65-fba9-4df6-a882-f83c3d4025e6,Morrison Ltd,Fashion,97,57913.2,46504,29,49,2,8,0
1ec3383a-4646-4ced-b932-6be190859833,"Gonzalez, May and Miller",Food & Beverage,63,101594.46,9059,4,25,4,2,0
04d950f6-2634-45f4-bdf7-f33cf12f69c6,Hubbard and Sons,Fashion,33,174157.48,40254,9,45,0,9,0
65176347-bbdf-4faa-898f-6f82db7d2d3f,Rodriguez-Martinez,Home Goods,67,67415.68,41870,3,36,3,2,0
96bb9efe-6338-4c2b-b40c-a7fceb25e03d,Hall Group,Fashion,54,121391.43,38563,12,76,4,2,0
2669b526-829f-4608-bb7c-91ca75f4442a,Harmon-Holmes,Home Goods,24,81655.69,47090,38,40,0,7,1
0c470f99-bec6-4ea5-99ba-98c897a94da3,Schneider-Zuniga,Food & Beverage,72,55547.69,45519,25,33,3,7,0
8c52f023-e1f3-44ef-ae82-2557eb7f128e,Moon-Anderson,Fashion,66,133205.51,14123,29,54,1,4,0
0babdf3b-ddb6-4f45-bbb3-49ee596cc38e,Harrison-Johnson,Fashion,31,122248.49,22107,17,34,3,7,0
0dd4ec3a-6cb7-448e-be91-9095b39cb388,Walters Ltd,Home Goods,79,125470.75,48769,37,27,3,2,0
98940c3b-2651-446e-b2d5-e1873f547b61,Stephens-Lane,Fashion,40,57468.63,6629,21,37,4,4,0
fffac559-0052-493d-8c00-9e0eac4a85b8,Wheeler-Church,Home Goods,24,113337.65,17079,4,63,3,8,0
db31ea33-1e0a-4b4f-89b2-4e3f52acb4fc,Hernandez LLC,Electronics,73,62749.01,45208,14,1,0,1,0
e1db6520-67c0-4a3f-a172-8632f5ebccd8,"Harris, Solis and Hamilton",Fashion,16,172363.89,13763,24,65,1,6,0
4b43f17a-a8f2-492c-b5be-9d778be4f0ac,Wong Group,Fashion,32,91620.71,28027,32,60,0,7,0
d75bdb00-7838-425d-b3f3-4df5a8daacfa,Miller LLC,Fashion,76,135575.79,40562,22,65,4,7,0
48959d85-86b2-493b-9697-741c688b5bbb,Harris-Duran,Electronics,27,124647.78,27455,34,43,1,8,0
f068bd29-1cde-4451-89d4-05a958a8c7af,Green and Sons,Home Goods,23,187695.61,32294,30,39,0,8,0
5479aa53-d814-40f6-8435-ac3add4cad77,Baker and Sons,Electronics,71,88571.98,15624,11,16,2,8,0
d5f34cc6-abdf-4dd4-839f-a418e76554bc,Woodard-Watts,Food & Beverage,3,161273.79,46109,17,54,0,4,1
85c01b2d-d86b-4aad-bfae-c6513b39f863,Andrews and Sons,Home Goods,70,114495.85,15362,4,66,2,2,0
954c3c08-1b6f-48bb-8e1c-caaa48c4ecf3,"Fry, Pratt and Smith",Fashion,69,128975.75,42571,38,46,3,5,0
8d1ee85e-3303-4719-bed5-184618e9e1a2,"Lopez, Cox and Adams",Home Goods,62,63065.15,6340,41,21,4,8,0
2d015051-62fe-406d-95c9-c1235d29c39f,"Henry, Johnson and Miller",Electronics,65,33675.97,14633,45,26,4,4,0
3e8be95a-b0ce-478b-b14a-cce7caec139c,"Galloway, Johnson and Jones",Fashion,86,108928.4,13582,5,40,3,9,0
bf114095-17c5-47b1-a1aa-43efd360da8e,Walker-Hart,Home Goods,2,108753.53,17441,14,10,1,3,0
3baced70-3821-4230-a06d-c5d3d9c0f879,"Gutierrez, Smith and Grimes",Food & Beverage,43,192359.03,21557,4,52,0,8,0
2d438511-abfc-4fe7-bc09-c54035c46f99,"Swanson, Smith and Hernandez",Electronics,72,129951.16,5740,38,90,2,1,0
8f014bfc-18d8-401b-b4b1-55b4ebbfcf1e,Martin LLC,Food & Beverage,13,107587.78,23995,34,25,3,1,0
6b228134-945b-42e0-9cd8-f942c4d33c68,Cooper LLC,Food & Beverage,54,82571.53,18241,46,45,1,3,0
f3d19599-e42f-409b-8e3d-bc83ee092d27,"Wagner, White and Hayes",Electronics,18,184861.4,20827,46,51,3,6,0
7f5ecd9f-7006-404a-bd88-d291ba2264d3,Atkinson-Gordon,Home Goods,38,121693.32,32369,18,44,3,8,0
730e7bb0-6ec2-4af9-8d0a-0c88731b8863,Wolfe-Mills,Home Goods,56,99558.77,38691,27,30,0,1,0
8a704b2b-bb9b-49ab-891d-de510efbd126,Palmer-Pierce,Fashion,25,122901.81,7329,19,47,3,4,0
30f437ad-cc2a-4936-a076-a6ff407b75af,Garcia Group,Electronics,68,103702.66,38031,21,49,2,3,0
b3e97c99-d84d-4910-b026-21289640e9ff,Brown Inc,Home Goods,56,22565.03,27577,30,42,2,3,0
978a0e7c-2c75-43f0-be28-409eea642ef8,Barnes and Sons,Home Goods,96,114759.65,29740,5,76,3,5,0
11bb9408-2dc4-460b-aaae-637407f59440,Miller-Green,Food & Beverage,32,71491.67,11334,42,26,4,4,0
2e8e02cd-d36d-442d-b866-191c221b8d60,Gilbert and Sons,Electronics,51,63306.73,14574,2,65,1,8,0
fe80e3b3-3627-4ff5-a159-b9f7bc984e38,"Salazar, Drake and Miller",Home Goods,82,40420.83,13481,15,54,3,4,0
6382606b-1512-414e-afa0-67b46c7160ca,Carroll-Shaw,Electronics,11,-33742.4,19417,12,55,1,0,0
a9db0197-2962-4066-bda9-581bd09a33f1,Lewis-Parks,Home Goods,48,126638.2,49977,38,50,2,0,0
8d904d79-4b8e-4fd7-a7f0-985440140f05,Macias Inc,Fashion,96,148550.44,13075,8,38,2,4,0
48de75c5-2477-4882-9db9-c935b3f2b2ad,Bailey Ltd,Home Goods,62,86192.41,8211,27,60,0,6,0
fe854107-1e18-4581-b5c4-73123b2965a4,Jones and Sons,Home Goods,8,37527.33,36445,44,20,4,9,0
ec4cc44c-1a23-4824-8742-77ce90e8910f,Hickman and Sons,Electronics,34,82320.77,35708,6,71,0,9,0
0bd1873e-bfc1-42d6-a82a-3a7fcd217cf2,Garrison-Allen,Food & Beverage,25,33075.39,8670,23,10,2,1,0
5ab5c011-dcc2-42bb-be72-1e4e73c15f21,Walker Ltd,Home Goods,40,162247.46,11106,7,34,2,1,0
184577b4-dbfd-41dc-b5be-0f752b5fbe1c,Brooks-Wright,Food & Beverage,7,42281.53,35436,31,55,4,1,0
7d168c6c-e6b4-4926-b95e-d7c093b032db,Hill Inc,Fashion,78,91199.61,47117,41,51,2,9,0
40498068-727c-41e3-a251-6c1d43972b13,Tran-Mitchell,Food & Beverage,55,40533.5,17642,42,50,1,8,0
a4e823dd-dc13-41df-811f-c17f4e06ea89,Stephens LLC,Food & Beverage,99,9300.72,11120,2,75,0,6,0
8d61fbf1-c0e6-4db5-9e27-99e63566ac01,"Hernandez, Williams and Wilkerson",Electronics,56,107720.52,42979,3,31,4,4,0
8c15ec63-1b7e-4ee8-8338-c5880bbb2e80,Garcia-Martin,Food & Beverage,68,79560.09,30681,15,57,0,1,0
96fbf8c9-087c-4c95-9561-6a6a12c415b8,"Nelson, Woodard and Smith",Home Goods,71,100951.59,21285,36,99,2,0,0
5e563cb8-9da0-4e73-a1ef-3d37d375eac2,Smith Group,Electronics,37,120785.98,8572,40,37,2,8,0
1949c4f2-7be0-4bd0-8b11-0cb282bdbece,Knapp-Riley,Electronics,33,119013.41,46345,10,16,4,9,0
c25bbc9e-2466-4e2e-b9f0-3d0b635419ae,Church-Green,Home Goods,1,86646.34,5400,11,55,4,8,0
1cd5683a-5ad8-4dc8-a19e-324755dd6237,"Garrison, Shaw and Levine",Electronics,81,88839.25,23425,24,41,4,4,0
048967e8-5879-496f-9e8d-9b70587fa65e,Wells-Nguyen,Fashion,57,71182.17,6454,1,58,4,4,0
feaad3ab-2cd9-4d85-98ae-d17e2c8a29c1,Johnson-Browning,Fashion,27,133003.63,13714,39,51,0,9,0
773b5d12-fad5-40f1-910c-e366b6abaf37,"Morrison, Smith and French",Home Goods,15,284594.19,7771,19,39,2,7,0
8f442690-1191-4200-a5ab-86e1d06630c5,Holmes-Burton,Home Goods,83,137069.52,42818,1,70,3,1,0
368a981d-06fb-464a-a6a5-e30251630833,"Berger, Jimenez and Sampson",Electronics,60,45175.41,21997,11,72,4,4,0
e209674a-2c0b-44c0-b12c-b3e47f092640,Nelson-Davis,Food & Beverage,95,126654.75,7129,44,32,3,7,1
4c339025-ee01-4666-a6a0-b19e05728a26,Martin-Wagner,Home Goods,50,13903.43,13284,32,55,2,9,0
8ab87e94-5e09-4a19-ad34-de5107467b3c,Gardner Inc,Fashion,33,167888.89,39135,32,15,1,3,0
270ad859-6de8-4b39-a99b-023bf326ace2,"Garcia, Mcguire and Mullen",Food & Beverage,69,76682.86,49533,18,73,2,4,0
7ebfb8a3-a49f-42a2-83d6-96fae932c821,Lopez Inc,Electronics,80,22032.67,9411,29,68,2,2,0
65752572-d157-4bb3-b43a-efa9b78e56b7,"Gonzalez, Li and Coleman",Food & Beverage,91,27208.8,13648,1,59,3,4,0
20bb5d3f-0ec7-4584-a448-31275d4b1dec,"Walton, Frye and Rogers",Fashion,11,139790.37,30906,6,90,0,5,0
e7f86ec0-4d74-46a1-8d62-6b990b782268,Thomas-Nichols,Electronics,61,158824.52,31348,30,57,2,1,1
ed604ef9-f5b0-4666-afcc-3dece30d3713,"Reid, Wallace and Dunn",Electronics,92,78689.63,10461,43,62,0,1,0
54935343-a4fb-4d1b-9837-8ca4f70bf8f3,Martinez Group,Food & Beverage,3,76699.19,48529,22,13,4,5,0
e7ac9e6a-40a8-4825-8652-5606c3fa46ab,Allen-Hays,Fashion,17,96717.16,14186,28,13,4,5,0
f2a24276-9a81-4c82-b235-ab9d17c2027e,"Ramos, Kennedy and Armstrong",Electronics,46,204070.29,11614,5,71,2,6,0
fa0a2d63-5012-49bb-bb83-2685287d6fe5,Chandler LLC,Home Goods,27,100112.83,8589,21,24,1,0,0
f9574931-444f-4cc6-aa57-13eab15bbcbb,"Nielsen, Deleon and Cruz",Food & Beverage,14,42919.32,5650,6,63,2,1,0
98d20cfc-9192-402e-be0c-5219599d7f2d,Randolph and Sons,Fashion,74,121951.73,10851,13,72,2,6,0
a36fb671-b5a3-477a-9502-785ce28170b9,"Terrell, King and Yang",Electronics,32,155620.87,27979,13,36,2,3,0
36db7459-b3f7-4917-a67d-9aad2cbf0cb6,Dudley-Mitchell,Fashion,43,124231.08,33862,29,71,4,5,0
753a2996-4d9e-49f0-935e-f335a143b225,"Sanchez, Ali and Perez",Electronics,46,85222.62,25400,22,60,4,5,0
2707d4a6-b648-47c1-9f5d-464f0ea776d7,Palmer Group,Electronics,28,72978.42,42588,24,53,2,9,0
b18a4ebc-9a68-4f6b-b151-92cf47ecb243,"Dyer, Knox and Garcia",Home Goods,3,155927.69,21188,30,89,4,1,0
be70c52f-cf6c-4d52-8dd8-f7095c8f786d,Williams-Roberts,Home Goods,77,121502.81,10313,28,47,2,1,0
7b7c2e14-c3e5-444c-bb60-a02b2128d2c3,Armstrong-Ingram,Electronics,48,133866.54,12859,13,27,3,8,0
9009e192-64c4-4ff5-9c74-1a96901ff227,Wilson-Drake,Food & Beverage,48,116425.13,8714,25,61,1,0,0
10831bd1-b5cc-4cdb-9520-4b4cef8ba8c5,Parrish and Sons,Fashion,58,94613.44,9127,43,46,3,5,0
76005cf0-c125-4ec0-a4c9-d2bcc2214794,Roman-Holmes,Home Goods,68,-10357.01,48039,46,67,1,3,0
73d66635-5a55-4efc-a68d-b3fd78ad2b38,"Crawford, Russo and Lopez",Electronics,18,16088.6,15797,30,49,3,2,0
ab494e30-25d4-44c9-9d64-65d454d375e7,Roth Inc,Home Goods,23,67985.35,42763,38,41,4,0,0
585a6dd8-07f2-48d2-93e9-f25d98cc879f,"Stephenson, Vega and Bentley",Fashion,49,98831.87,31569,27,36,1,0,0
6bd67337-d377-48fe-9396-b351f13e0e5e,Camacho Inc,Home Goods,1,57654.22,29089,7,18,1,8,0
dda803c7-0782-4a4b-8b2c-c66653acf947,"Estrada, Herring and Underwood",Fashion,88,116543.34,39367,30,67,0,0,0
8a99daf4-7f5c-49b4-bf16-8b552b69158f,Andersen Inc,Food & Beverage,3,71067.96,45041,37,89,3,3,0
5ce80f79-41e6-40e4-9265-42e6f9ca001c,Rodriguez-Cox,Home Goods,18,77134.58,8887,46,50,2,5,0
254279d2-8bfe-49aa-9fe0-8cbcba110057,"Burnett, Reed and Neal",Fashion,67,2706.14,30576,6,75,0,0,0
276f7d65-0d0d-45b5-b86b-a195dfd3e710,Moore and Sons,Food & Beverage,95,123810.1,22423,25,76,3,2,0
ebd47ac0-3770-46e8-9acc-46afca70b5f2,Golden LLC,Fashion,35,154840.77,17794,22,34,1,3,0
a848eabf-5729-45b4-b24f-598351ffbedd,"Harrell, Hendricks and Fields",Home Goods,78,121606.61,29908,11,56,3,0,0
b5f2d170-648a-4d75-bde3-a6f68fa8b90f,Bradshaw Inc,Home Goods,21,69159.04,11426,6,74,3,4,0
bc7ff635-c267-44aa-953f-4c75c11f88a5,Hansen-Hess,Fashion,20,92422.4,33091,9,61,1,7,0
7b065374-f36e-4be2-b008-ff7adf460345,Harris Ltd,Home Goods,42,94632.64,42569,4,35,2,8,0
518aba6c-800d-4a31-a053-b544bfc466ab,Cruz and Sons,Electronics,42,130604.94,17239,23,94,3,2,0
b6f73fa7-9160-462c-84ec-e11a99d9c955,"Roberts, Matthews and Simpson",Food & Beverage,68,164037.78,10457,42,45,3,7,0
2dfb045b-97d5-4c30-80fc-18d60223bf23,"Beck, Smith and Morales",Fashion,50,135211.77,14997,10,26,1,3,0
248fb1a0-230a-4c24-92b6-5840756cd4d4,Williams-Pruitt,Fashion,49,134708.23,49467,44,63,3,6,0
702ab73e-38d0-4ecc-8973-e33a28397800,"Williams, White and Rodriguez",Fashion,54,85451.49,21800,20,59,0,1,0
5006484d-eacb-4564-a819-8520798b4b9d,Grimes LLC,Food & Beverage,42,137670.26,8291,44,44,0,1,0
2a5bcf75-7a48-474b-848d-19be0f7ec40a,Ibarra LLC,Food & Beverage,81,142454.55,29593,2,49,4,0,0
30d6997a-ff6b-4bcb-aaa2-0c2fdfb7c1be,"White, Nguyen and Reynolds",Fashion,51,124349.57,46266,14,8,1,3,0
97bb7b80-9e68-41ed-a51b-84eb47adb62d,Green and Sons,Electronics,73,177051.05,16622,9,47,3,1,0
c477f2fb-7429-42ad-8106-05fc5ff09cf3,Medina Ltd,Fashion,83,171593.45,45349,30,16,4,3,0
a9df0955-d9ec-4c0f-9f02-149902cc89e1,Cortez-Clay,Food & Beverage,37,27227.57,38719,31,53,3,8,0
4159e3b6-689e-4f31-a1cd-06716be33f38,"Dean, Hall and Young",Fashion,49,150472.96,14760,31,30,3,4,1
a11a57e1-600c-4695-b799-1697abd15637,Horton LLC,Electronics,42,111054.81,47662,27,56,2,1,1
69c96807-4f9e-40d1-a3fb-002ed078b0d4,"Guerrero, Snow and Wise",Home Goods,47,191052.35,35403,3,49,2,5,0
12d9c40e-4a32-4c1c-90dc-eaebb9dc8a3d,Jenkins-Evans,Food & Beverage,21,70909.58,37872,3,60,4,5,0
edfd2fa5-6423-4b5b-9b95-bf8043470934,Reese Inc,Home Goods,31,106057.96,25208,3,94,0,8,0
b137559c-2bc9-43f0-a4db-5704812b08cb,Weber LLC,Electronics,76,191304.88,32000,33,63,3,3,1
a3aa92c5-8744-43c5-9e46-d69f78348276,Glover-Duncan,Fashion,94,171084.23,49795,31,19,4,6,0
5bd47c9d-d823-4b11-883b-1416adb59f06,"Guzman, Williams and Ortega",Food & Beverage,89,76841.33,31851,42,49,0,7,0
e87046f0-2c8f-426a-a16f-b72157ce9193,Nelson-Morton,Food & Beverage,37,210187.27,40165,24,23,3,1,0
c8dde862-25d7-4e38-aea6-f3b7473cdbd9,Blackwell Ltd,Electronics,40,198721.78,48593,1,41,3,0,0
110dae0f-0635-4f0a-928e-7e8e0d059015,"Barnes, Thomas and Phillips",Home Goods,17,113317.13,24632,18,88,2,3,0
d65448b7-8772-42ee-b0d0-b539373e0fde,Padilla Inc,Home Goods,54,117919.54,13178,20,44,0,7,0
65898e5d-a18e-479a-91e8-742d3ee53ca3,Sutton and Sons,Fashion,4,82877.06,39137,43,56,4,1,0
76f768d3-df76-4a6f-b218-8018cbecfc27,Garrett-Hinton,Electronics,67,215727.76,11288,37,25,4,4,0
07ea0eb0-4a00-4d5d-9bd8-6aacd730d1c7,"Foster, Sullivan and Le",Fashion,46,133852.42,10380,20,36,0,7,0
41918f6a-1a45-4a5a-94ca-27a35f737be9,Moore and Sons,Fashion,4,87910.4,14070,38,73,0,8,0
b5128d94-22fc-4edc-b28a-2611c9c160ac,Roman PLC,Fashion,4,-29194.55,24912,24,26,0,8,0
0e82da36-ca87-465b-88c7-8c14e2f74b01,Mendez LLC,Home Goods,37,184526.05,11664,21,61,2,4,0
543950e2-ece2-46fa-bbf0-8cc371ce0943,Nolan Group,Food & Beverage,24,100980.25,34815,12,20,3,5,1
26cbb840-7777-441f-af9b-ecc141f8deb4,"Ingram, Martinez and Larson",Fashion,50,-1592.25,7583,11,81,3,4,0
cff43c26-dfb7-439c-9f07-155e5c26fbaf,Hodge-Navarro,Electronics,65,83709.8,47487,42,57,2,3,1
bd3392b8-27b6-4f71-8fb2-4f43462879be,Clark-Smith,Home Goods,10,47345.31,47107,33,36,4,6,0
b9611f3b-5732-406d-9377-35bfd57184ad,Barnett-Turner,Home Goods,88,91833.13,13904,23,66,2,8,0
a3b378ca-e6fc-4213-ac27-5acb32db223d,Key Ltd,Home Goods,73,121239.51,19612,19,40,0,0,0
ac52ad50-eecb-45ed-9855-68440638de11,Koch-Harvey,Home Goods,78,-31728.37,19804,45,21,3,1,0
8b9b561b-9018-4f42-9217-01f71d9a416d,Wolf and Sons,Fashion,45,56940.42,37530,31,46,3,8,0
c3119e19-f1bf-4511-9c53-136a728a0cd1,Golden Inc,Electronics,59,226441.71,36818,24,45,2,6,0
618726f4-041c-49de-9cb8-a497d765e439,Taylor Ltd,Fashion,98,136475.39,31766,4,73,0,9,0
e51efa70-7652-48f9-aae5-ec9d9866e09d,Clark LLC,Fashion,33,100646.97,15367,15,70,0,2,0
28e968d4-dcd3-4f65-ada3-dd6a85f797da,Wolfe and Sons,Food & Beverage,69,110811.61,42614,37,66,1,7,0
060633f3-2caf-4dc2-8cab-ecece00e3377,Sharp-Schmidt,Food & Beverage,87,137480.9,26390,24,72,3,2,0
7dd2a6ff-b28f-4257-b5c2-d2fe6392dab5,Werner Ltd,Food & Beverage,22,144234.33,28134,33,26,1,9,0
e3dee217-64f1-49ff-ab34-9d59aa5770e0,Anderson Ltd,Fashion,93,73060.88,14839,26,55,4,3,0
a157f73a-5e1f-481a-9906-7a3b693d8915,"Arellano, Pittman and Taylor",Electronics,19,118796.89,33953,6,65,0,3,0
7745fc56-1ea1-48d4-bc87-6629d4de2b24,Welch PLC,Home Goods,41,100089.18,5604,9,25,0,4,0
dd3307a8-66c6-4b14-9ce7-b0a932c4658b,"Harvey, Rodriguez and Taylor",Electronics,79,103564.81,17891,18,72,3,6,0
d0b8c5a4-075a-41a8-b55f-731b59da2fa8,"Mclean, Navarro and Price",Home Goods,36,156130.85,11991,12,55,3,8,0
514232ac-6370-42fc-8f34-1a5b6ff19bec,"Davenport, Stevens and Martinez",Home Goods,64,119399.16,37264,1,44,3,2,0
b4fa1585-5f17-443d-85d3-9babec5a753b,"Chen, Nguyen and Everett",Home Goods,80,79105.98,15799,14,63,4,0,0
2ad07985-1d04-483d-beab-a2429e6c4256,Castro-Castillo,Electronics,91,62545.63,36564,15,32,0,1,0
469a75db-e30b-4df7-9ac8-229102e3e055,Parker PLC,Electronics,86,28439.68,15123,2,45,1,7,0
56b8435f-36bb-4934-b4f5-e55c021d24d2,Daniel PLC,Home Goods,19,71474.34,5721,33,48,2,6,0
09170a49-d3b5-448f-8054-bce39e6f5bd2,Hicks Ltd,Electronics,59,85277.07,26611,32,108,0,0,0
af427972-f240-4179-9895-995e26b960f4,Cooley-Mckinney,Fashion,56,-14942.11,35015,41,47,4,1,0
71a930f3-989b-4f74-954b-5ca8346293eb,Melendez Inc,Fashion,31,157817.37,22475,38,36,4,7,0
9d0e617b-9078-499b-b29d-7a7b9383fc6b,Mcintyre-Hernandez,Home Goods,52,112722.79,18689,19,78,4,8,0
7c87bf98-d451-4077-b9c4-8160c3026a80,Castro-Abbott,Home Goods,18,59475.96,44314,44,69,1,6,0
06bfc748-87cd-4155-ae0a-b20c7a3d4564,Hopkins-Blackburn,Electronics,67,110309.99,14201,8,39,2,0,0
3ac5d3b2-84db-4726-94e7-9cfdc02c54d5,"Fuentes, Walker and Porter",Home Goods,87,147907.91,26085,17,65,0,6,0
e7f0d1a0-50ec-4384-a8e0-cdc406222de8,"Haynes, Brown and Jackson",Home Goods,63,133637.14,42161,10,12,4,9,0
189484d6-4374-4dbe-b873-64723f3d19c2,"Mitchell, Roy and Rush",Food & Beverage,87,178084.12,26576,33,57,2,2,1
b0a87d32-61b4-4bc7-9c54-e6f4035e429b,"Perry, Mathis and Williamson",Fashion,67,178734.2,6834,2,24,0,3,0
5c6d8728-27a7-4691-bc15-c44e4072bba3,Watkins-Knight,Electronics,63,118905.82,13342,13,30,4,2,0
e57a7668-9722-41a8-a06e-6a1b62330612,"Johnson, Ellison and Wilson",Home Goods,45,58320.49,28017,31,61,0,1,0
e080aa90-3fe8-4521-b1d7-a42e8d9c997b,Riley and Sons,Food & Beverage,13,112758.44,21861,46,32,2,4,0
a4190158-45de-4b8a-87ad-9ef12fb8ece8,"Johns, Hoffman and Ho",Home Goods,99,90228.08,19872,8,16,0,8,0
8ffb0e6e-d8f7-4809-9071-76c6126a941f,"Johnson, Green and Mcconnell",Home Goods,27,187853.36,9093,40,60,4,2,0
e12a2006-f4a2-43f6-9b7c-b2bec548b2f1,Burnett-Johnson,Fashion,66,117170.68,11958,29,23,1,6,0
4ad987b9-fc76-4e8d-9ffa-f34e83540934,Clark-Green,Food & Beverage,76,81052,15629,7,51,4,2,1
fc731da5-65e9-4504-b1b7-5ce23be3c504,"Smith, Hill and Lee",Fashion,49,121531.41,23250,33,38,3,5,0
de7c91d2-4b9f-4b1a-8107-8d6b17d048b4,Mcknight-Harvey,Electronics,44,94360.1,46967,40,80,0,9,0
f395daa4-10a2-4f59-9fd9-afc0b8cee937,Carter-Howard,Home Goods,32,103413.16,45996,29,41,4,1,0
f86a6ce5-a128-4454-9fad-bd964faa1fa8,Armstrong LLC,Food & Beverage,89,81551.43,35916,27,20,2,9,0
9bff89d8-9f9f-4c1e-acec-bb6b7bf7c3b6,Rogers Inc,Electronics,49,186501.12,37234,41,43,4,8,0
c1dea152-24b4-4915-9616-a6acc09b32b9,Thomas-Williams,Electronics,75,167961.16,23672,30,77,4,4,0
b263bc3a-a4bd-4bc5-8135-e66f8f82c4b4,"Anderson, Thomas and Rodriguez",Home Goods,26,118586.64,14206,40,25,2,8,0
9ef3d458-6872-4734-9149-21b3f0becffd,Orozco Group,Food & Beverage,49,112589.31,17402,17,25,4,0,0
88123790-5a75-4131-b60d-c2f53f810bbe,Montgomery-Robinson,Home Goods,14,25898.12,38239,12,53,4,7,0
